global_mass,global_volume,global_width,global_length,global_surface_area,global_divide,global_dead,cell_counts_AcrAB-TolC_RNA,cell_counts_AcrAB-TolC,cell_AcrAB-TolC_RNA,cell_AcrAB-TolC,cell_antibiotic,cell_porin,external_antibiotic,fluxes_import,time
2510.2353417873705,2.28203212889761e-15,1.0,3.23890688220194,9.389927903389587,0.0,0.0,1374.0,1218313.0,0.001,0.8865154103791162,0.2569957180157912,1e-20,1.0004311892169986,0.0,2176.0
2510.960430885011,2.2826913008045563e-15,1.0,3.2397461659406424,9.392564591017372,0.0,0.0,1374.0,1218821.0,0.001,0.8866288949687371,0.25686311975465825,1e-20,1.0004314906916685,0.0,2177.0
2511.6857294268384,2.283350663115308e-15,1.0,3.2405856921089997,9.39520204026038,0.0,0.0,1375.0,1219329.0,0.001,0.8867422660737684,0.2567305524716115,1e-20,1.0004317921662056,0.0,2178.0
2512.411237473351,2.284010215884865e-15,1.0,3.241425460777039,9.397840251338607,0.0,0.0,1375.0,1219837.0,0.001,0.8868555238076946,0.2565980161995714,1e-20,1.0004320936406097,0.0,2179.0
2513.1369550850645,2.284669959168241e-15,1.0,3.242265472014807,9.400479224472113,0.0,0.0,1375.0,1220345.0,0.001,0.8869686682838869,0.256465510971409,1e-20,1.000432395114881,0.0,2180.0
2513.862882322513,2.285329893020467e-15,1.0,3.24310572589237,9.403118959881015,0.0,0.0,1376.0,1220853.0,0.001,0.887081699615603,0.25633303681994585,1e-20,1.0004326965890196,0.0,2181.0
2514.5890192462475,2.2859900174965893e-15,1.0,3.2439462224798166,9.405759457785503,0.0,0.0,1376.0,1221361.0,0.001,0.8871946179159874,0.25620059377795396,1e-20,1.0004329980630253,0.0,2182.0
2515.3153659168365,2.28665033265167e-15,1.0,3.244786961847254,9.40840071840583,0.0,0.0,1377.0,1221869.0,0.001,0.8873074232980714,0.25606818187815605,1e-20,1.0004332995368983,0.0,2183.0
2516.041922394866,2.287310838540788e-15,1.0,3.245627944064809,9.411042741962298,0.0,0.0,1377.0,1222377.0,0.001,0.8874201158747733,0.25593580115322545,1e-20,1.0004336010106387,0.0,2184.0
2516.7686887409395,2.2879715352190364e-15,1.0,3.2464691692026304,9.413685528675295,0.0,0.0,1377.0,1222885.0,0.001,0.8875326957588986,0.2558034516357861,1e-20,1.0004339024842464,0.0,2185.0
2517.495665015678,2.2886324227415258e-15,1.0,3.2473106373308855,9.416329078765251,0.0,0.0,1378.0,1223394.0,0.001,0.8876451630631397,0.2556711333584127,1e-20,1.0004342039577214,0.0,2186.0
2518.2228512797196,2.2892935011633824e-15,1.0,3.2481523485197643,9.418973392452678,0.0,0.0,1378.0,1223902.0,0.001,0.8877575179000765,0.25553884635363056,1e-20,1.0004345054310637,0.0,2187.0
2518.950247593721,2.2899547705397473e-15,1.0,3.2489943028394745,9.421618469958137,0.0,0.0,1379.0,1224410.0,0.001,0.8878697603821765,0.2554065906539158,1e-20,1.0004348069042734,0.0,2188.0
2519.6778540183554,2.2906162309257784e-15,1.0,3.249836500360245,9.42426431150226,0.0,0.0,1379.0,1224918.0,0.001,0.8879818906217943,0.25527436629169536,1e-20,1.0004351083773506,0.0,2189.0
2520.405670614314,2.2912778823766498e-15,1.0,3.250678941152326,9.426910917305747,0.0,0.0,1379.0,1225427.0,0.001,0.8880939087311726,0.2551421732993469,1e-20,1.0004354098502952,0.0,2190.0
2521.1336974423057,2.2919397249475514e-15,1.0,3.251521625285987,9.429558287589352,0.0,0.0,1380.0,1225935.0,0.001,0.8882058148224414,0.25501001170919907,1e-20,1.0004357113231075,0.0,2191.0
2521.8619345630564,2.2926017586936884e-15,1.0,3.252364552831518,9.432206422573902,0.0,0.0,1380.0,1226444.0,0.001,0.888317609007619,0.2548778815535312,1e-20,1.0004360127957872,0.0,2192.0
2522.5903820373096,2.293263983670282e-15,1.0,3.2532077238592283,9.434855322480276,0.0,0.0,1381.0,1226952.0,0.001,0.8884292913986114,0.2547457828645737,1e-20,1.0004363142683346,0.0,2193.0
2523.319039925827,2.2939263999325706e-15,1.0,3.2540511384394497,9.43750498752943,0.0,0.0,1381.0,1227461.0,0.001,0.8885408621072127,0.25461371567450786,1e-20,1.0004366157407494,0.0,2194.0
2524.0479082893867,2.2945890075358067e-15,1.0,3.254894796642532,9.440155417942375,0.0,0.0,1381.0,1227969.0,0.001,0.8886523212451055,0.2544816800154658,1e-20,1.0004369172130319,0.0,2195.0
2524.776987188786,2.2952518065352606e-15,1.0,3.2557386985388477,9.442806613940188,0.0,0.0,1382.0,1228478.0,0.001,0.8887636689238604,0.2543496759195308,1e-20,1.000437218685182,0.0,2196.0
2525.5062766848378,2.2959147969862167e-15,1.0,3.2565828441987867,9.445458575744013,0.0,0.0,1382.0,1228987.0,0.001,0.8888749052549365,0.2542177034187371,1e-20,1.0004375201571998,0.0,2197.0
2526.2357768383745,2.2965779789439775e-15,1.0,3.2574272336927623,9.448111303575056,0.0,0.0,1383.0,1229495.0,0.001,0.8889860303496816,0.2540857625450701,1e-20,1.0004378216290855,0.0,2198.0
2526.965487710245,2.2972413524638595e-15,1.0,3.258271867091207,9.450764797654585,0.0,0.0,1383.0,1230004.0,0.001,0.8890970443193319,0.25395385333046616,1e-20,1.0004381231008388,0.0,2199.0
2527.6954093613153,2.2979049176011963e-15,1.0,3.259116744464572,9.453419058203934,0.0,0.0,1383.0,1230513.0,0.001,0.8892079472750125,0.2538219758068128,1e-20,1.00043842457246,0.0,2200.0
2528.42554185247,2.298568674411337e-15,1.0,3.25996186588333,9.456074085444495,0.0,0.0,1384.0,1231022.0,0.001,0.8893187393277375,0.25369013000594876,1e-20,1.000438726043949,0.0,2201.0
2529.155885244611,2.299232622949647e-15,1.0,3.2608072314179757,9.458729879597737,0.0,0.0,1384.0,1231530.0,0.001,0.8894294205884098,0.2535583159596638,1e-20,1.0004390275153057,0.0,2202.0
2529.8864395986575,2.2998967632715075e-15,1.0,3.2616528411390213,9.461386440885178,0.0,0.0,1385.0,1232039.0,0.001,0.8895399911678213,0.2534265336996991,1e-20,1.0004393289865303,0.0,2203.0
2530.6172049755464,2.3005610954323157e-15,1.0,3.2624986951170016,9.46404376952841,0.0,0.0,1385.0,1232548.0,0.001,0.8896504511766535,0.25329478325774685,1e-20,1.0004396304576229,0.0,2204.0
2531.3481814362326,2.3012256194874847e-15,1.0,3.2633447934224704,9.466701865749087,0.0,0.0,1385.0,1233057.0,0.001,0.8897608007254769,0.25316306466545074,1e-20,1.0004399319285835,0.0,2205.0
2532.079369041688,2.3018903354924444e-15,1.0,3.2641911361260036,9.469360729768926,0.0,0.0,1386.0,1233566.0,0.001,0.8898710399247515,0.25303137795440567,1e-20,1.000440233399412,0.0,2206.0
2532.8107678529027,2.3025552435026396e-15,1.0,3.265037723298195,9.472020361809705,0.0,0.0,1386.0,1234075.0,0.001,0.8899811688848267,0.25289972315615783,1e-20,1.0004405348701086,0.0,2207.0
2533.542377930884,2.3032203435735315e-15,1.0,3.265884555009661,9.474680762093275,0.0,0.0,1387.0,1234584.0,0.001,0.8900911877159419,0.2527681003022048,1e-20,1.0004408363406732,0.0,2208.0
2534.274199336657,2.303885635760598e-15,1.0,3.2667316313310373,9.47734193084154,0.0,0.0,1387.0,1235093.0,0.001,0.8902010965282259,0.2526365094239957,1e-20,1.0004411378111058,0.0,2209.0
2535.0062321312644,2.304551120119332e-15,1.0,3.2675789523329803,9.480003868276476,0.0,0.0,1387.0,1235602.0,0.001,0.8903108954316976,0.2525049505529309,1e-20,1.0004414392814065,0.0,2210.0
2535.7384763757664,2.3052167967052426e-15,1.0,3.268426518086166,9.482666574620117,0.0,0.0,1388.0,1236112.0,0.001,0.8904205845362659,0.2523734237203622,1e-20,1.0004417407515755,0.0,2211.0
2536.4709321312407,2.305882665573856e-15,1.0,3.269274328661292,9.485330050094571,0.0,0.0,1388.0,1236621.0,0.001,0.8905301639517297,0.25224192895759306,1e-20,1.0004420422216127,0.0,2212.0
2537.203599458783,2.3065487267807125e-15,1.0,3.2701223841290763,9.487994294921997,0.0,0.0,1389.0,1237130.0,0.001,0.890639633787778,0.2521104662958784,1e-20,1.000442345352057,0.0,2213.0
2537.9364784195072,2.307214980381371e-15,1.0,3.270970684560257,9.49065930932463,0.0,0.0,1389.0,1237639.0,0.001,0.8907489941539902,0.25197903576642533,1e-20,1.0004426484823696,0.0,2214.0
2538.6695690745437,2.3078814264314036e-15,1.0,3.2718192300255913,9.493325093524764,0.0,0.0,1389.0,1238149.0,0.001,0.8908582451598362,0.25184763740039195,1e-20,1.0004429516125506,0.0,2215.0
2539.4028714850406,2.3085480649864008e-15,1.0,3.2726680205958587,9.495991647744752,0.0,0.0,1390.0,1238658.0,0.001,0.8909673869146764,0.2517162712288878,1e-20,1.0004432547425997,0.0,2216.0
2540.1363857121646,2.3092148961019683e-15,1.0,3.2735170563418587,9.49865897220702,0.0,0.0,1390.0,1239168.0,0.001,0.8910764195277617,0.25158493728297426,1e-20,1.000443557872517,0.0,2217.0
2540.8701118170998,2.309881919833728e-15,1.0,3.274366337334412,9.50132706713406,0.0,0.0,1391.0,1239677.0,0.001,0.8911853431082339,0.2514536355936642,1e-20,1.000443861002303,0.0,2218.0
2541.6040498610473,2.3105491362373163e-15,1.0,3.2752158636443567,9.503995932748413,0.0,0.0,1391.0,1240187.0,0.001,0.8912941577651257,0.25132236619192233,1e-20,1.0004441641319572,0.0,2219.0
2542.3381999052262,2.3112165453683877e-15,1.0,3.2760656353425546,9.506665569272698,0.0,0.0,1391.0,1240696.0,0.001,0.8914028636073605,0.251191129108665,1e-20,1.0004444672614798,0.0,2220.0
2543.0725620108738,2.311884147282613e-15,1.0,3.276915652499887,9.509335976929599,0.0,0.0,1392.0,1241206.0,0.001,0.8915114607437532,0.2510599243747604,1e-20,1.000444770390871,0.0,2221.0
2543.8071362392448,2.3125519420356778e-15,1.0,3.2777659151872554,9.512007155941859,0.0,0.0,1392.0,1241715.0,0.001,0.8916199492830095,0.25092875202102843,1e-20,1.0004450735201307,0.0,2222.0
2544.541922651611,2.3132199296832835e-15,1.0,3.2786164234755817,9.51467910653228,0.0,0.0,1393.0,1242225.0,0.001,0.8917283293337265,0.250797612078241,1e-20,1.000445376649259,0.0,2223.0
2545.276921309263,2.3138881102811486e-15,1.0,3.2794671774358086,9.517351828923744,0.0,0.0,1393.0,1242735.0,0.001,0.8918366010043928,0.2506665045771216,1e-20,1.0004456797782557,0.0,2224.0
2546.012132273508,2.314556483885008e-15,1.0,3.280318177138899,9.520025323339178,0.0,0.0,1393.0,1243244.0,0.001,0.8919447644033883,0.2505354295483458,1e-20,1.000445982907121,0.0,2225.0
2546.7475556056716,2.315225050550611e-15,1.0,3.281169422655837,9.522699590001594,0.0,0.0,1394.0,1243754.0,0.001,0.892052819638985,0.25040438702254103,1e-20,1.000446286035855,0.0,2226.0
2547.483191367097,2.315893810333725e-15,1.0,3.282020914057626,9.525374629134049,0.0,0.0,1394.0,1244264.0,0.001,0.892160766819346,0.2502733770302867,1e-20,1.0004465891644576,0.0,2227.0
2548.2190396191445,2.316562763290132e-15,1.0,3.282872651415291,9.528050440959674,0.0,0.0,1395.0,1244774.0,0.001,0.8922686060525267,0.25014239960211415,1e-20,1.0004468922929288,0.0,2228.0
2548.9551004231935,2.317231909475631e-15,1.0,3.283724634799877,9.530727025701673,0.0,0.0,1395.0,1245284.0,0.001,0.8923763374464742,0.2500114547685068,1e-20,1.0004471954212688,0.0,2229.0
2549.6913738406397,2.3179012489460367e-15,1.0,3.28457686428245,9.533404383583296,0.0,0.0,1395.0,1245794.0,0.001,0.8924839611090277,0.24988054255989997,1e-20,1.0004474985494776,0.0,2230.0
2550.4278599328973,2.3185707817571798e-15,1.0,3.285429339934095,9.536082514827868,0.0,0.0,1396.0,1246304.0,0.001,0.8925914771479186,0.24974966300668117,1e-20,1.000447801677555,0.0,2231.0
2551.164558761398,2.3192405079649078e-15,1.0,3.2862820618259194,9.53876141965878,0.0,0.0,1396.0,1246814.0,0.001,0.8926988856707707,0.24961881613919,1e-20,1.0004481048055014,0.0,2232.0
2551.9014703875914,2.3199104276250835e-15,1.0,3.287135030029051,9.541441098299483,0.0,0.0,1397.0,1247324.0,0.001,0.8928061867850999,0.24948800198771812,1e-20,1.0004484079333165,0.0,2233.0
2552.638594872945,2.3205805407935872e-15,1.0,3.2879882446146373,9.544121550973497,0.0,0.0,1397.0,1247834.0,0.001,0.8929133805983148,0.24935722058250945,1e-20,1.0004487110610005,0.0,2234.0
2553.3759322789433,2.321250847526313e-15,1.0,3.288841705653846,9.5468027779044,0.0,0.0,1397.0,1248344.0,0.001,0.8930204672177166,0.24922647195376002,1e-20,1.0004490141885536,0.0,2235.0
2554.113482667089,2.3219213478791725e-15,1.0,3.2896954132178657,9.549484779315836,0.0,0.0,1398.0,1248854.0,0.001,0.8931274467504988,0.24909575613161808,1e-20,1.0004493173159754,0.0,2236.0
2554.851246098903,2.322592041908094e-15,1.0,3.2905493673779067,9.552167555431524,0.0,0.0,1398.0,1249364.0,0.001,0.8932343193037483,0.24896507314618418,1e-20,1.0004496204432662,0.0,2237.0
2555.589222635924,2.3232629296690224e-15,1.0,3.291403568205199,9.554851106475237,0.0,0.0,1399.0,1249874.0,0.001,0.8933410849844445,0.24883442302751113,1e-20,1.000449923570426,0.0,2238.0
2556.3274123397077,2.3239340112179168e-15,1.0,3.2922580157709938,9.557535432670814,0.0,0.0,1399.0,1250385.0,0.001,0.8934477438994601,0.24870380580560403,1e-20,1.000450226697455,0.0,2239.0
2557.065815271828,2.324605286610753e-15,1.0,3.2931127101465605,9.56022053424216,0.0,0.0,1399.0,1250895.0,0.001,0.8935542961555607,0.24857322151042036,1e-20,1.0004505298243531,0.0,2240.0
2557.804431493876,2.3252767559035246e-15,1.0,3.2939676514031926,9.562906411413246,0.0,0.0,1400.0,1251406.0,0.001,0.8936607418594051,0.2484426701718699,1e-20,1.0004508329511204,0.0,2241.0
2558.543261067462,2.325948419152239e-15,1.0,3.2948228396122006,9.565593064408102,0.0,0.0,1400.0,1251916.0,0.001,0.8937670811175458,0.24831215181981497,1e-20,1.0004511360777566,0.0,2242.0
2559.2823040542125,2.326620276412921e-15,1.0,3.295678274844919,9.568280493450832,0.0,0.0,1401.0,1252426.0,0.001,0.8938733140364282,0.2481816664840702,1e-20,1.000451439204262,0.0,2243.0
2560.021560515773,2.3272923277416127e-15,1.0,3.296533957172701,9.570968698765597,0.0,0.0,1401.0,1252937.0,0.001,0.8939794407223918,0.24805121419440268,1e-20,1.0004517423306367,0.0,2244.0
2560.7610305138064,2.32796457319437e-15,1.0,3.29738988666692,9.573657680576627,0.0,0.0,1401.0,1253447.0,0.001,0.8940854612816693,0.24792079498053207,1e-20,1.0004520454568806,0.0,2245.0
2561.500714109993,2.328637012827267e-15,1.0,3.2982460633989716,9.576347439108215,0.0,0.0,1402.0,1253958.0,0.001,0.8941913758203877,0.2477904088721305,1e-20,1.000452348582994,0.0,2246.0
2562.2406113660318,2.3293096466963934e-15,1.0,3.2991024874402712,9.579037974584722,0.0,0.0,1402.0,1254469.0,0.001,0.8942971844445673,0.24766005589882265,1e-20,1.0004526517089765,0.0,2247.0
2562.9807223436387,2.329982474857854e-15,1.0,3.2999591588622543,9.581729287230562,0.0,0.0,1403.0,1254979.0,0.001,0.8944028872601227,0.2475297360901858,1e-20,1.0004529548348284,0.0,2248.0
2563.721047104548,2.3306554973677714e-15,1.0,3.300816077736378,9.584421377270232,0.0,0.0,1403.0,1255490.0,0.001,0.8945084843728626,0.24739944947574985,1e-20,1.0004532579605496,0.0,2249.0
2564.461585710511,2.3313287142822835e-15,1.0,3.3016732441341197,9.587114244928282,0.0,0.0,1403.0,1256001.0,0.001,0.8946139758884897,0.24726919608499734,1e-20,1.0004535610861403,0.0,2250.0
2565.2023382232983,2.3320021256575448e-15,1.0,3.302530658126977,9.589807890429327,0.0,0.0,1404.0,1256512.0,0.001,0.8947193619126012,0.24713897594736345,1e-20,1.0004538642116003,0.0,2251.0
2565.9433047046973,2.3326757315497254e-15,1.0,3.303388319786468,9.59250231399805,0.0,0.0,1404.0,1257022.0,0.001,0.8948246425506885,0.24700878909223611,1e-20,1.0004541673369298,0.0,2252.0
2566.6844852165136,2.3333495320150127e-15,1.0,3.3042462291841326,9.595197515859198,0.0,0.0,1405.0,1257533.0,0.001,0.8949298179081379,0.24687863554895598,1e-20,1.000454470462129,0.0,2253.0
2567.42587982057,2.3340235271096095e-15,1.0,3.305104386391531,9.597893496237585,0.0,0.0,1405.0,1258044.0,0.001,0.8950348880902297,0.24674851534681644,1e-20,1.0004547735871976,0.0,2254.0
2568.1674885787083,2.3346977168897355e-15,1.0,3.3059627914802436,9.60059025535809,0.0,0.0,1405.0,1258555.0,0.001,0.8951398532021394,0.2466184285150637,1e-20,1.0004550767121358,0.0,2255.0
2568.9093115527876,2.3353721014116255e-15,1.0,3.306821444521871,9.603287793445649,0.0,0.0,1406.0,1259066.0,0.001,0.8952447133489373,0.24648837508289673,1e-20,1.0004553798369438,0.0,2256.0
2569.6513488046844,2.336046680731532e-15,1.0,3.3076803455880364,9.605986110725276,0.0,0.0,1406.0,1259577.0,0.001,0.8953494686355884,0.24635835507946743,1e-20,1.0004556829616211,0.0,2257.0
2570.3936003962936,2.336721454905722e-15,1.0,3.3085394947503812,9.608685207422035,0.0,0.0,1407.0,1260088.0,0.001,0.8954541191669528,0.24622836853388058,1e-20,1.0004559860861684,0.0,2258.0
2571.136066389528,2.337396423990481e-15,1.0,3.3093988920805697,9.611385083761071,0.0,0.0,1407.0,1260600.0,0.001,0.8955586650477859,0.24609841547519382,1e-20,1.0004562892105853,0.0,2259.0
2571.878746846318,2.338071588042108e-15,1.0,3.310258537650285,9.614085739967578,0.0,0.0,1408.0,1261111.0,0.001,0.8956631063827382,0.24596849593241776,1e-20,1.0004565923348718,0.0,2260.0
2572.621641828612,2.3387469471169206e-15,1.0,3.3111184315312325,9.616787176266829,0.0,0.0,1408.0,1261622.0,0.001,0.8957674432763554,0.24583860993451603,1e-20,1.0004568954590283,0.0,2261.0
2573.364751398377,2.3394225012712525e-15,1.0,3.311978573795138,9.619489392884159,0.0,0.0,1408.0,1262133.0,0.001,0.895871675833079,0.2457087575104052,1e-20,1.0004571985830544,0.0,2262.0
2574.1080756175966,2.340098250561452e-15,1.0,3.312838964513747,9.622192390044956,0.0,0.0,1409.0,1262645.0,0.001,0.895975804157246,0.24557893868895483,1e-20,1.0004575017069504,0.0,2263.0
2574.851614548273,2.3407741950438855e-15,1.0,3.313699603758826,9.62489616797469,0.0,0.0,1409.0,1263156.0,0.001,0.8960798283530887,0.2454491534989877,1e-20,1.0004578048307162,0.0,2264.0
2575.5953682524264,2.3414503347749338e-15,1.0,3.3145604916021636,9.627600726898882,0.0,0.0,1410.0,1263667.0,0.001,0.8961837485247357,0.2453194019692795,1e-20,1.000458107954352,0.0,2265.0
2576.339336792095,2.3421266698109963e-15,1.0,3.315421628115568,9.630306067043133,0.0,0.0,1410.0,1264179.0,0.001,0.896287564776211,0.2451896841285592,1e-20,1.0004584110778578,0.0,2266.0
2577.0835202293338,2.342803200208486e-15,1.0,3.316283013370868,9.633012188633092,0.0,0.0,1410.0,1264690.0,0.001,0.8963912772114347,0.24506000000550882,1e-20,1.0004587142012336,0.0,2267.0
2577.8279186262175,2.3434799260238345e-15,1.0,3.3171446474399127,9.635719091894487,0.0,0.0,1411.0,1265202.0,0.001,0.8964948859342233,0.24493034962876356,1e-20,1.0004590173244794,0.0,2268.0
2578.5725320448378,2.3441568473134896e-15,1.0,3.3180065303945745,9.638426777053105,0.0,0.0,1411.0,1265713.0,0.001,0.8965983910482891,0.24480073302691188,1e-20,1.0004593204475951,0.0,2269.0
2579.317360547304,2.344833964133913e-15,1.0,3.3188686623067434,9.641135244334802,0.0,0.0,1412.0,1266225.0,0.001,0.8967017926572408,0.24467115022849548,1e-20,1.000459623570581,0.0,2270.0
2580.0624041957435,2.3455112765415856e-15,1.0,3.3197310432483316,9.64384449396549,0.0,0.0,1412.0,1266737.0,0.001,0.8968050908645836,0.2445416012620093,1e-20,1.0004599266934369,0.0,2271.0
2580.8076630523024,2.3461887845930028e-15,1.0,3.3205936732912726,9.646554526171158,0.0,0.0,1412.0,1267248.0,0.001,0.8969082857737191,0.2444120861559016,1e-20,1.0004602298161631,0.0,2272.0
2581.553137179144,2.346866488344677e-15,1.0,3.3214565525075193,9.649265341177856,0.0,0.0,1413.0,1267760.0,0.001,0.8970113774879453,0.24428260493857398,1e-20,1.0004605329387595,0.0,2273.0
2582.29882663845,2.347544387853137e-15,1.0,3.322319680969047,9.651976939211696,0.0,0.0,1413.0,1268272.0,0.001,0.8971143661104574,0.24415315763838139,1e-20,1.000460836061226,0.0,2274.0
2583.0447314924195,2.3482224831749278e-15,1.0,3.323183058747851,9.654689320498857,0.0,0.0,1414.0,1268784.0,0.001,0.8972172517443469,0.24402374428363213,1e-20,1.0004611391835627,0.0,2275.0
2583.79085180327,2.3489007743666096e-15,1.0,3.324046685915946,9.657402485265585,0.0,0.0,1414.0,1269296.0,0.001,0.8973200344926026,0.243894364902588,1e-20,1.0004614423057698,0.0,2276.0
2584.5371876332374,2.349579261484762e-15,1.0,3.3249105625453708,9.660116433738196,0.0,0.0,1414.0,1269808.0,0.001,0.89742271445811,0.2437650195234642,1e-20,1.0004617454278473,0.0,2277.0
2585.2837390445743,2.350257944585977e-15,1.0,3.3257746887081816,9.662831166143057,0.0,0.0,1415.0,1270319.0,0.001,0.8975252917436518,0.24363570817442937,1e-20,1.000462048549795,0.0,2278.0
2586.0305060995524,2.3509368237268665e-15,1.0,3.3266390644764576,9.665546682706612,0.0,0.0,1415.0,1270832.0,0.001,0.8976277664519081,0.24350643088360577,1e-20,1.0004623516716131,0.0,2279.0
2586.777488860461,2.351615898964056e-15,1.0,3.327503689922298,9.668262983655373,0.0,0.0,1416.0,1271344.0,0.001,0.8977301386854563,0.24337718767906913,1e-20,1.0004626547933018,0.0,2280.0
2587.524687389607,2.352295170354189e-15,1.0,3.3283685651178225,9.670980069215904,0.0,0.0,1416.0,1271856.0,0.001,0.8978324085467708,0.24324797858884872,1e-20,1.0004629579148607,0.0,2281.0
2588.2721017493163,2.3529746379539248e-15,1.0,3.329233690135172,9.673697939614847,0.0,0.0,1416.0,1272368.0,0.001,0.897934576138224,0.24311880364092747,1e-20,1.0004632610362902,0.0,2282.0
2589.019732001932,2.3536543018199387e-15,1.0,3.3300990650465088,9.676416595078901,0.0,0.0,1417.0,1272880.0,0.001,0.8980366415620858,0.2429896628632419,1e-20,1.0004635641575903,0.0,2283.0
2589.7675782098154,2.3543341620089236e-15,1.0,3.3309646899240155,9.679136035834842,0.0,0.0,1417.0,1273392.0,0.001,0.8981386049205238,0.2428605562836822,1e-20,1.000463867278761,0.0,2284.0
2590.515640435346,2.355014218577588e-15,1.0,3.331830564839896,9.681856262109498,0.0,0.0,1418.0,1273905.0,0.001,0.8982404663156033,0.24273148393009222,1e-20,1.000464170399802,0.0,2285.0
2591.263918740921,2.355694471582656e-15,1.0,3.3326966898663732,9.684577274129772,0.0,0.0,1418.0,1274417.0,0.001,0.8983422258492877,0.24260244583026958,1e-20,1.0004644735207138,0.0,2286.0
2592.0124131889556,2.356374921080869e-15,1.0,3.3335630650756936,9.687299072122624,0.0,0.0,1419.0,1274929.0,0.001,0.8984438836234384,0.2424734420119656,1e-20,1.0004647766414962,0.0,2287.0
2592.7611238418835,2.3570555671289858e-15,1.0,3.3344296905401234,9.690021656315091,0.0,0.0,1419.0,1275442.0,0.001,0.8985454397398149,0.24234447250288538,1e-20,1.0004650797621495,0.0,2288.0
2593.510050762156,2.3577364097837785e-15,1.0,3.335296566331948,9.692745026934261,0.0,0.0,1419.0,1275954.0,0.001,0.8986468943000752,0.24221553733068787,1e-20,1.0004653828826733,0.0,2289.0
2594.2591940122425,2.358417449102039e-15,1.0,3.3361636925234768,9.695469184207305,0.0,0.0,1420.0,1276467.0,0.001,0.8987482474057751,0.2420866365229858,1e-20,1.0004656860030678,0.0,2290.0
2595.0085536546308,2.359098685140574e-15,1.0,3.3370310691870384,9.698194128361443,0.0,0.0,1420.0,1276979.0,0.001,0.8988494991583693,0.24195777010734576,1e-20,1.0004659891233332,0.0,2291.0
2595.758129751826,2.359780117956206e-15,1.0,3.3378986963949813,9.700919859623973,0.0,0.0,1421.0,1277492.0,0.001,0.8989506496592109,0.2418289381112883,1e-20,1.0004662922434695,0.0,2292.0
2596.507922366352,2.360461747605775e-15,1.0,3.3387665742196764,9.703646378222249,0.0,0.0,1421.0,1278004.0,0.001,0.8990516990095517,0.2417001405622879,1e-20,1.0004665953634766,0.0,2293.0
2597.2579315607504,2.3611435741461374e-15,1.0,3.3396347027335156,9.706373684383696,0.0,0.0,1421.0,1278517.0,0.001,0.8991526473105422,0.24157137748777283,1e-20,1.0004668984833547,0.0,2294.0
2598.0081573975813,2.3618255976341655e-15,1.0,3.340503082008911,9.70910177833581,0.0,0.0,1422.0,1279030.0,0.001,0.8992534946632317,0.24144264891512554,1e-20,1.0004672016031035,0.0,2295.0
2598.7585999394223,2.3625078181267482e-15,1.0,3.3413717121182964,9.711830660306141,0.0,0.0,1422.0,1279543.0,0.001,0.8993542411685684,0.24131395487168236,1e-20,1.0004675047227234,0.0,2296.0
2599.5092592488695,2.363190235680791e-15,1.0,3.342240593134125,9.71456033052231,0.0,0.0,1423.0,1280056.0,0.001,0.8994548869273998,0.24118529538473374,1e-20,1.0004678078422142,0.0,2297.0
2600.2601353885366,2.3638728503532158e-15,1.0,3.3431097251288726,9.717290789212012,0.0,0.0,1423.0,1280568.0,0.001,0.8995554320404724,0.24105667048152415,1e-20,1.0004681109615763,0.0,2298.0
2601.0112284210554,2.36455566220096e-15,1.0,3.3439791081750347,9.72002203660299,0.0,0.0,1423.0,1281081.0,0.001,0.8996558766084319,0.24092808018925224,1e-20,1.0004684140808093,0.0,2299.0
2601.7625384090766,2.365238671280979e-15,1.0,3.344848742345128,9.722754072923063,0.0,0.0,1424.0,1281594.0,0.001,0.8997562207318235,0.24079952453507067,1e-20,1.0004687171999134,0.0,2300.0
2602.5140654152683,2.3659218776502445e-15,1.0,3.3457186277116913,9.725486898400124,0.0,0.0,1424.0,1282107.0,0.001,0.8998564645110917,0.24067100354608634,1e-20,1.0004690203188886,0.0,2301.0
2603.2658095023166,2.366605281365743e-15,1.0,3.3465887643472834,9.72822051326212,0.0,0.0,1425.0,1282620.0,0.001,0.8999566080465806,0.2405425172493603,1e-20,1.000469323437735,0.0,2302.0
2604.0177707329262,2.367288882484479e-15,1.0,3.3474591523244825,9.730954917737062,0.0,0.0,1425.0,1283134.0,0.001,0.9000566514385341,0.24041406567190785,1e-20,1.0004696265564528,0.0,2303.0
2604.76994916982,2.3679726810634733e-15,1.0,3.348329791715892,9.73369011205304,0.0,0.0,1426.0,1283647.0,0.001,0.9001565947870955,0.2402856488406985,1e-20,1.0004699296750417,0.0,2304.0
2605.522344875738,2.3686566771597622e-15,1.0,3.3492006825941316,9.736426096438196,0.0,0.0,1426.0,1284160.0,0.001,0.9002564381923084,0.2401572667826561,1e-20,1.0004702327935018,0.0,2305.0
