internal_EIIglc,internal_g6p_c,internal_pep_c,internal_pyr_c,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,global_volume,global_width,global_length,global_surface_area,time
0.0018,8.180101433269428,-8.000101433269421,8.180101433269428,0.0,0.0,0.0042979494526299115,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,488.0
0.0018,8.180563625332189,-8.000563625332182,8.180563625332189,0.0,0.0,0.0042418232330634735,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,489.0
0.0018,8.18101980719852,-8.001019807198514,8.18101980719852,0.0,0.0,0.004186361229113206,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,490.0
0.0018,8.18147004933504,-8.001470049335033,8.18147004933504,0.0,0.0,0.00413156344077911,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,491.0
0.0018,8.181914422231829,-8.001914422231822,8.181914422231829,0.0,0.0,0.004077595921965227,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,492.0
0.0018,8.18235301419062,-8.002353014190613,8.18235301419062,0.0,0.0,0.004024292618767515,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,493.0
0.0018,8.182785895751376,-8.00278589575137,8.182785895751376,0.0,0.0,0.003971653531185974,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,494.0
0.0018,8.183213137476637,-8.00321313747663,8.183213137476637,0.0,0.0,0.003919678659220604,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,495.0
0.0018,8.183634809951233,-8.003634809951226,8.183634809951233,0.0,0.0,0.003868368002871404,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,496.0
0.0018,8.184050983782011,-8.004050983782005,8.184050983782011,0.0,0.0,0.003817721562138376,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,497.0
0.0018,8.184461729597565,-8.004461729597558,8.184461729597565,0.0,0.0,0.0037677393370215183,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,498.0
0.0018,8.184867118047952,-8.004867118047946,8.184867118047952,0.0,0.0,0.0037184213275208316,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,499.0
0.0018,8.18526721980442,-8.005267219804413,8.18526721980442,0.0,0.0,0.0036697675336363157,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,500.0
0.0018,8.18566210555913,-8.005662105559123,8.18566210555913,0.0,0.0,0.0036217779553679706,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,501.0
0.0018,8.186051846024883,-8.006051846024876,8.186051846024883,0.0,0.0,0.0035744525927157962,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,502.0
0.0018,8.186436511934836,-8.00643651193483,8.186436511934836,0.0,0.0,0.003527791445679793,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,503.0
0.0018,8.186816174042235,-8.006816174042228,8.186816174042235,0.0,0.0,0.003481628460355918,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,504.0
0.0018,8.187190885310537,-8.00719088531053,8.187190885310537,0.0,0.0,0.0034361296906482135,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,505.0
0.0018,8.187560716529097,-8.00756071652909,8.187560716529097,0.0,0.0,0.0033911290826526374,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,506.0
0.0018,8.187925720693785,-8.007925720693779,8.187925720693785,0.0,0.0,0.003346792690273232,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,507.0
0.0018,8.188285968629177,-8.00828596862917,8.188285968629177,0.0,0.0,0.003302954459605955,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,508.0
0.0018,8.188641513362752,-8.008641513362745,8.188641513362752,0.0,0.0,0.003259780444554849,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,509.0
0.0018,8.188992425753415,-8.008992425753409,8.188992425753415,0.0,0.0,0.0032171045912158707,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,510.0
0.0018,8.18933875885944,-8.009338758859434,8.18933875885944,0.0,0.0,0.0031750929534930636,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,511.0
0.0018,8.189680583573178,-8.009680583573171,8.189680583573178,0.0,0.0,0.0031335794774823844,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,512.0
0.0018,8.190017952982888,-8.010017952982881,8.190017952982888,0.0,0.0,0.0030925641631838335,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,513.0
0.0018,8.19035092019006,-8.010350920190053,8.19035092019006,0.0,0.0,0.0030520470105974105,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,514.0
0.0018,8.190679538309256,-8.01067953830925,8.190679538309256,0.0,0.0,0.0030121940736271588,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,515.0
0.0018,8.191003878294227,-8.01100387829422,8.191003878294227,0.0,0.0,0.002972839298369035,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,516.0
0.0018,8.191323993288018,-8.011323993288011,8.191323993288018,0.0,0.0,0.0029339826848230393,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,517.0
0.0018,8.191639936446222,-8.011639936446215,8.191639936446222,0.0,0.0,0.0028956242329891716,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,518.0
0.0018,8.191951760936833,-8.011951760936826,8.191951760936833,0.0,0.0,0.0028577639428674323,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,519.0
0.0018,8.19225951994008,-8.012259519940073,8.19225951994008,0.0,0.0,0.0028204018144578212,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,520.0
0.0018,8.192563266648275,-8.012563266648268,8.192563266648275,0.0,0.0,0.002783537847760338,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,521.0
0.0018,8.192863054265654,-8.012863054265647,8.192863054265654,0.0,0.0,0.002747172042774983,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,522.0
0.0018,8.193158936008222,-8.013158936008216,8.193158936008222,0.0,0.0,0.0027113043995017566,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,523.0
0.0018,8.193450965103597,-8.01345096510359,8.193450965103597,0.0,0.0,0.0026757688640366155,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,524.0
0.0018,8.193739176952622,-8.013739176952615,8.193739176952622,0.0,0.0,0.0026407314902836022,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,525.0
0.0018,8.194023624803176,-8.014023624803169,8.194023624803176,0.0,0.0,0.0026061922782427173,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,526.0
0.0018,8.194304361914336,-8.014304361914329,8.194304361914336,0.0,0.0,0.0025721512279139602,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,527.0
0.0018,8.19458144155621,-8.014581441556203,8.19458144155621,0.0,0.0,0.002538442285393289,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,528.0
0.0018,8.194854899166671,-8.014854899166664,8.194854899166671,0.0,0.0,0.0025052315045847456,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,529.0
0.0018,8.19512478803507,-8.015124788035063,8.19512478803507,0.0,0.0,0.0024725188854883306,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,530.0
0.0018,8.195391161461375,-8.015391161461368,8.195391161461375,0.0,0.0,0.002440138374200001,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,531.0
0.0018,8.195654054909397,-8.01565405490939,8.195654054909397,0.0,0.0,0.0024082560246237996,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,532.0
0.0018,8.195913521697602,-8.015913521697595,8.195913521697602,0.0,0.0,0.0023767057828556837,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,533.0
0.0018,8.19616959730577,-8.016169597305764,8.19616959730577,0.0,0.0,0.0023456537027996957,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,534.0
0.0018,8.1964223350704,-8.016422335070393,8.1964223350704,0.0,0.0,0.002314933730551793,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,535.0
0.0018,8.19667177048684,-8.016671770486834,8.19667177048684,0.0,0.0,0.0022847119200160187,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,536.0
0.0018,8.196917956909148,-8.016917956909142,8.196917956909148,0.0,0.0,0.0022548222172883298,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,537.0
0.0018,8.197160929847835,-8.017160929847828,8.197160929847835,0.0,0.0,0.0022252646223687262,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,538.0
0.0018,8.197400724819783,-8.017400724819776,8.197400724819783,0.0,0.0,0.002196205189161251,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,539.0
0.0018,8.197637395203488,-8.017637395203481,8.197637395203488,0.0,0.0,0.002167477863761861,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,540.0
0.0018,8.19787097653042,-8.017870976530412,8.19787097653042,0.0,0.0,0.0021390826461705568,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,541.0
0.0018,8.198101504338172,-8.018101504338166,8.198101504338172,0.0,0.0,0.0021111855902913802,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,542.0
0.0018,8.198329032028742,-8.018329032028735,8.198329032028742,0.0,0.0,0.0020836206422202895,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,543.0
0.0018,8.198553595153738,-8.018553595153731,8.198553595153738,0.0,0.0,0.0020563878019572842,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,544.0
0.0018,8.198775229270655,-8.018775229270648,8.198775229270655,0.0,0.0,0.0020294870695023643,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,545.0
0.0018,8.198993969942796,-8.01899396994279,8.198993969942796,0.0,0.0,0.00200291844485553,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,546.0
0.0018,8.199209852739205,-8.019209852739198,8.199209852739205,0.0,0.0,0.0019766819280167807,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,547.0
0.0018,8.199422913234601,-8.019422913234594,8.199422913234601,0.0,0.0,0.001950777518986117,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,548.0
0.0018,8.199633187009299,-8.019633187009292,8.199633187009299,0.0,0.0,0.0019252052177635387,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,549.0
0.0018,8.199840709649148,-8.019840709649142,8.199840709649148,0.0,0.0,0.0018999650243490458,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,550.0
0.0018,8.200045516745458,-8.020045516745451,8.200045516745458,0.0,0.0,0.0018750569387426383,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,551.0
0.0018,8.200247643894928,-8.02024764389492,8.200247643894928,0.0,0.0,0.0018504809609443161,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,552.0
0.0018,8.200447126699578,-8.02044712669957,8.200447126699578,0.0,0.0,0.0018262370909540796,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,553.0
0.0018,8.200644000766678,-8.020644000766671,8.200644000766678,0.0,0.0,0.0018023253287719285,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,554.0
0.0018,8.200838301708677,-8.02083830170867,8.200838301708677,0.0,0.0,0.0017787456743978628,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,555.0
0.0018,8.201030065143133,-8.021030065143126,8.201030065143133,0.0,0.0,0.0017554981278318825,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,556.0
0.0018,8.201219326692643,-8.021219326692636,8.201219326692643,0.0,0.0,0.0017325826890739876,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,557.0
0.0018,8.201406121984773,-8.021406121984766,8.201406121984773,0.0,0.0,0.0017099993581241781,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,558.0
0.0018,8.201590486651988,-8.02159048665198,8.201590486651988,0.0,0.0,0.0016875820810784113,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,559.0
0.0018,8.201772438458136,-8.021772438458129,8.201772438458136,0.0,0.0,0.0016654969118407301,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,560.0
0.0018,8.201952013043696,-8.02195201304369,8.201952013043696,0.0,0.0,0.0016437438504111343,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,561.0
0.0018,8.20212924605387,-8.022129246053863,8.20212924605387,0.0,0.0,0.001622322896789624,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,562.0
0.0018,8.202304173138508,-8.022304173138501,8.202304173138508,0.0,0.0,0.0016010679970721562,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,563.0
0.0018,8.202476812075515,-8.022476812075508,8.202476812075515,0.0,0.0,0.001580145205162774,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,564.0
0.0018,8.202647198522346,-8.022647198522339,8.202647198522346,0.0,0.0,0.001559554521061477,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,565.0
0.0018,8.202815368140932,-8.022815368140925,8.202815368140932,0.0,0.0,0.0015391298908642229,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,566.0
0.0018,8.202981338718867,-8.02298133871886,8.202981338718867,0.0,0.0,0.0015190373684750543,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,567.0
0.0018,8.203145145925395,-8.023145145925389,8.203145145925395,0.0,0.0,0.0014991108999899284,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,568.0
0.0018,8.203306807553885,-8.023306807553878,8.203306807553885,0.0,0.0,0.001479516539312888,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,569.0
0.0018,8.203466359280712,-8.023466359280706,8.203466359280712,0.0,0.0,0.0014602542864439328,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,570.0
0.0018,8.203623836786445,-8.023623836786438,8.203623836786445,0.0,0.0,0.0014411580874790204,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,571.0
0.0018,8.203779257873537,-8.02377925787353,8.203779257873537,0.0,0.0,0.0014223939963221935,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,572.0
0.0018,8.203932658229395,-8.023932658229388,8.203932658229395,0.0,0.0,0.0014037959590694092,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,573.0
0.0018,8.20408405566187,-8.024084055661863,8.20408405566187,0.0,0.0,0.0013855300296247103,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,574.0
0.0018,8.204233485865036,-8.024233485865029,8.204233485865036,0.0,0.0,0.0013674301540840543,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,575.0
0.0018,8.204380966652002,-8.024380966651995,8.204380966652002,0.0,0.0,0.001349496332447441,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,576.0
0.0018,8.204526515837813,-8.024526515837806,8.204526515837813,0.0,0.0,0.0013318946186189132,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,577.0
0.0018,8.204670169125583,-8.024670169125576,8.204670169125583,0.0,0.0,0.001314458958694428,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,578.0
0.0018,8.204811944335427,-8.02481194433542,8.204811944335427,0.0,0.0,0.0012973554065780282,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,579.0
0.0018,8.20495187717671,-8.024951877176703,8.20495187717671,0.0,0.0,0.0012804179083656712,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,580.0
0.0018,8.205089985474475,-8.025089985474468,8.205089985474475,0.0,0.0,0.0012636464640573568,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,581.0
0.0018,8.205226287055583,-8.025226287055576,8.205226287055583,0.0,0.0,0.0012472071275571278,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,582.0
0.0018,8.205360817637857,-8.02536081763785,8.205360817637857,0.0,0.0,0.0012309338449609415,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,583.0
0.0018,8.205493595052898,-8.025493595052891,8.205493595052898,0.0,0.0,0.001214826616268798,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,584.0
0.0018,8.205624637134047,-8.02562463713404,8.205624637134047,0.0,0.0,0.0011988854414806973,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,585.0
0.0018,8.205753961716368,-8.025753961716362,8.205753961716368,0.0,0.0,0.001183276374500682,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,586.0
0.0018,8.205881604528091,-8.025881604528085,8.205881604528091,0.0,0.0,0.0011678333614247095,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,587.0
0.0018,8.206007583408786,-8.026007583408779,8.206007583408786,0.0,0.0,0.0011525564022527796,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,588.0
0.0018,8.206131916199675,-8.026131916199668,8.206131916199675,0.0,0.0,0.0011374454969848924,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,589.0
0.0018,8.20625462074362,-8.026254620743613,8.20625462074362,0.0,0.0,0.0011226666995250907,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,590.0
0.0018,8.206375732778719,-8.026375732778712,8.206375732778719,0.0,0.0,0.0011080539559693316,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,591.0
0.0018,8.206495270152104,-8.026495270152097,8.206495270152104,0.0,0.0,0.0010936072663176152,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,592.0
0.0018,8.206613250712468,-8.026613250712462,8.206613250712468,0.0,0.0,0.0010793266305699416,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,593.0
0.0018,8.206729692310052,-8.026729692310045,8.206729692310052,0.0,0.0,0.0010652120487263106,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,594.0
0.0018,8.206844612796628,-8.026844612796621,8.206844612796628,0.0,0.0,0.0010512635207867223,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,595.0
0.0018,8.206958030025477,-8.02695803002547,8.206958030025477,0.0,0.0,0.001037481046751177,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,596.0
0.0018,8.207069961851378,-8.027069961851371,8.207069961851378,0.0,0.0,0.0010238646266196743,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,597.0
0.0018,8.207180426130584,-8.027180426130577,8.207180426130584,0.0,0.0,0.001010580314296257,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,598.0
0.0018,8.207289458618442,-8.027289458618435,8.207289458618442,0.0,0.0,0.0009974620558768825,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,599.0
0.0018,8.20739707717505,-8.027397077175044,8.20739707717505,0.0,0.0,0.0009845098513615507,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,600.0
0.0018,8.207503299661912,-8.027503299661905,8.207503299661912,0.0,0.0,0.0009717237007502615,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,601.0
0.0018,8.207608143941922,-8.027608143941915,8.207608143941922,0.0,0.0,0.000959103604043015,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,602.0
0.0018,8.207711627879341,-8.027711627879334,8.207711627879341,0.0,0.0,0.0009466495612398113,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,603.0
0.0018,8.207813769339786,-8.02781376933978,8.207813769339786,0.0,0.0,0.0009343615723406502,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,604.0
0.0018,8.207914586190208,-8.027914586190201,8.207914586190208,0.0,0.0,0.000922239637345532,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,605.0
0.0018,8.208014096298875,-8.028014096298868,8.208014096298875,0.0,0.0,0.0009102837562544564,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,606.0
0.0018,8.208112317535354,-8.028112317535347,8.208112317535354,0.0,0.0,0.0008983278751633809,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,607.0
0.0018,8.208209249868855,-8.028209249868848,8.208209249868855,0.0,0.0,0.000886538047976348,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,608.0
0.0018,8.208304911170652,-8.028304911170645,8.208304911170652,0.0,0.0,0.0008749142746933579,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,609.0
0.0018,8.208399319313287,-8.02839931931328,8.208399319313287,0.0,0.0,0.0008634565553144104,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,610.0
0.0018,8.208492492170546,-8.028492492170539,8.208492492170546,0.0,0.0,0.0008521648898395057,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,611.0
0.0018,8.208584447617445,-8.028584447617439,8.208584447617445,0.0,0.0,0.0008410392782686437,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,612.0
0.0018,8.20867520353021,-8.028675203530204,8.20867520353021,0.0,0.0,0.0008300797206018245,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,613.0
0.0018,8.208764777786262,-8.028764777786256,8.208764777786262,0.0,0.0,0.0008192862168390479,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,614.0
0.0018,8.208853188264195,-8.028853188264188,8.208853188264195,0.0,0.0,0.0008086587669803141,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,615.0
0.0018,8.20894045284376,-8.028940452843754,8.20894045284376,0.0,0.0,0.0007981973710256229,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,616.0
0.0018,8.209026589405854,-8.029026589405847,8.209026589405854,0.0,0.0,0.0007877359750709318,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,617.0
0.0018,8.20911159792689,-8.029111597926883,8.20911159792689,0.0,0.0,0.0007774406330202833,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,618.0
0.0018,8.20919549628926,-8.029195496289253,8.20919549628926,0.0,0.0,0.0007673113448736776,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,619.0
0.0018,8.209278302376456,-8.029278302376449,8.209278302376456,0.0,0.0,0.0007573481106311146,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,620.0
0.0018,8.209360034073057,-8.02936003407305,8.209360034073057,0.0,0.0,0.0007475509302925944,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,621.0
0.0018,8.209440709264715,-8.029440709264708,8.209440709264715,0.0,0.0,0.0007377537499540742,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,622.0
0.0018,8.209520327930742,-8.029520327930735,8.209520327930742,0.0,0.0,0.0007281226235195966,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,623.0
0.0018,8.209598907958187,-8.02959890795818,8.209598907958187,0.0,0.0,0.0007186575509891618,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,624.0
0.0018,8.209676467235134,-8.029676467235127,8.209676467235134,0.0,0.0,0.0007093585323627696,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,625.0
0.0018,8.209753023650682,-8.029753023650676,8.209753023650682,0.0,0.0,0.0007000595137363775,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,626.0
0.0018,8.209828577186194,-8.029828577186187,8.209828577186194,0.0,0.0,0.000690926549014028,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,627.0
0.0018,8.209903145732099,-8.029903145732092,8.209903145732099,0.0,0.0,0.0006819596381957214,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,628.0
0.0018,8.209976747179807,-8.0299767471798,8.209976747179807,0.0,0.0,0.0006731587812814575,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,629.0
0.0018,8.21004939942169,-8.030049399421683,8.21004939942169,0.0,0.0,0.0006643579243671935,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,630.0
0.0018,8.210121102441052,-8.030121102441045,8.210121102441052,0.0,0.0,0.0006557231213569723,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,631.0
0.0018,8.210191874131525,-8.030191874131518,8.210191874131525,0.0,0.0,0.0006472543722507938,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,632.0
0.0018,8.210261732387666,-8.03026173238766,8.210261732387666,0.0,0.0,0.0006387856231446152,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,633.0
0.0018,8.210330677194015,-8.030330677194009,8.210330677194015,0.0,0.0,0.0006304829279424794,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,634.0
0.0018,8.210398726446341,-8.030398726446334,8.210398726446341,0.0,0.0,0.0006223462866443863,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,635.0
0.0018,8.210465898041306,-8.0304658980413,8.210465898041306,0.0,0.0,0.0006142096453462931,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,636.0
0.0018,8.210532191964637,-8.03053219196463,8.210532191964637,0.0,0.0,0.0006062390579522428,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,637.0
0.0018,8.210597626114158,-8.030597626114151,8.210597626114158,0.0,0.0,0.0005984345244622352,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,638.0
0.0018,8.210662218388553,-8.030662218388546,8.210662218388553,0.0,0.0,0.0005906299909722275,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,639.0
0.0018,8.210725968774687,-8.03072596877468,8.210725968774687,0.0,0.0,0.0005829915113862626,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,640.0
0.0018,8.210788895172362,-8.030788895172355,8.210788895172362,0.0,0.0,0.0005753530318002977,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,641.0
0.0018,8.210850997568993,-8.030850997568987,8.210850997568993,0.0,0.0,0.0005678806061183754,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,642.0
0.0018,8.210912293865476,-8.03091229386547,8.210912293865476,0.0,0.0,0.0005605742343404959,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,643.0
0.0018,8.210972801963505,-8.030972801963498,8.210972801963505,0.0,0.0,0.0005532678625626164,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,644.0
0.0018,8.211032521851568,-8.03103252185156,8.211032521851568,0.0,0.0,0.0005461275446887795,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,645.0
0.0018,8.211091471432404,-8.031091471432397,8.211091471432404,0.0,0.0,0.0005389872268149427,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,646.0
0.0018,8.21114965069502,-8.031149650695014,8.21114965069502,0.0,0.0,0.0005320129628451486,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,647.0
0.0018,8.21120707754318,-8.031207077543174,8.21120707754318,0.0,0.0,0.0005250386988753544,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,648.0
0.0018,8.211263751966394,-8.031263751966387,8.211263751966394,0.0,0.0,0.0005182304888096031,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,649.0
