internal_porin,internal_AcrAB-TolC,internal_antibiotic,external_antibiotic,fluxes_antibiotic_import,fluxes_antibiotic_export,exchange_antibiotic,global_growth_rate,global_mass,global_volume,global_mmol_to_counts,global_prior_mass,global_density,time
1.0,1.0,0.10652349705197618,0.870424815510294,5.919643323965002e-05,3.0147285154144015e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2483.0
1.0,1.0,0.10655253824880084,0.8703899441898834,5.919546557762785e-05,3.0154268752972462e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2484.0
1.0,1.0,0.10658157149680429,0.8703550728694727,5.919449786970816e-05,3.0161249866256976e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2485.0
1.0,1.0,0.10661059679842505,0.870320201549062,5.919353011588763e-05,3.0168228495126083e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2486.0
1.0,1.0,0.1066396141561005,0.8702853302286513,5.919256231616301e-05,3.0175204640707613e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2487.0
1.0,1.0,0.1066686235722669,0.8702504589082406,5.919159447053103e-05,3.0182178304128654e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2488.0
1.0,1.0,0.10669762504935938,0.8702155875878299,5.919062657898844e-05,3.0189149486515592e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2489.0
1.0,1.0,0.10672661858981192,0.8701807162674192,5.918965864153197e-05,3.0196118188994077e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2490.0
1.0,1.0,0.10675560419605738,0.8701458449470085,5.918869065815834e-05,3.0203084412689043e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2491.0
1.0,1.0,0.10678458187052753,0.8701109736265978,5.9187722628864287e-05,3.021004815872472e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2492.0
1.0,1.0,0.10681355161565295,0.8700761023061871,5.918675455364654e-05,3.0217009428224595e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2493.0
1.0,1.0,0.10684251343386314,0.8700412309857765,5.9185786432501853e-05,3.0223968222311454e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2494.0
1.0,1.0,0.10687146732758646,0.8700063596653658,5.918481826542691e-05,3.023092454210737e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2495.0
1.0,1.0,0.10690041329925014,0.8699714883449551,5.91838500524185e-05,3.023787838873368e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2496.0
1.0,1.0,0.1069293513512803,0.8699366170245444,5.9182881793473306e-05,3.024482976331103e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2497.0
1.0,1.0,0.10695828148610192,0.8699017457041337,5.91819134885881e-05,3.0251778666959337e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2498.0
1.0,1.0,0.10698720370613889,0.869866874383723,5.918094513775958e-05,3.0258725100797795e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2499.0
1.0,1.0,0.10701611801381393,0.8698320030633123,5.91799767409845e-05,3.0265669065944912e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2500.0
1.0,1.0,0.10704502441154867,0.8697971317429016,5.9179008298259565e-05,3.0272610563518443e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2501.0
1.0,1.0,0.10707392290176362,0.8697622604224909,5.917803980958152e-05,3.0279549594635477e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2502.0
1.0,1.0,0.10710281348687815,0.8697273891020803,5.917707127494709e-05,3.0286486160412347e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2503.0
1.0,1.0,0.10713169616931054,0.8696925177816696,5.917610269435301e-05,3.0293420261964687e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2504.0
1.0,1.0,0.10716057095147792,0.8696576464612589,5.917513406779602e-05,3.030035190040745e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2505.0
1.0,1.0,0.10718943783579633,0.8696227751408482,5.9174165395272795e-05,3.030728107685483e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2506.0
1.0,1.0,0.10721829682468069,0.8695879038204375,5.917319667678013e-05,3.0314207792420353e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2507.0
1.0,1.0,0.1072471479205448,0.8695530325000268,5.91722279123147e-05,3.0321132048216816e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2508.0
1.0,1.0,0.10727599112580131,0.8695181611796161,5.9171259101873284e-05,3.032805384535631e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2509.0
1.0,1.0,0.10730482644286182,0.8694832898592054,5.9170290245452555e-05,3.033497318495021e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2510.0
1.0,1.0,0.10733365387413676,0.8694484185387947,5.916932134304928e-05,3.0341890068109195e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2511.0
1.0,1.0,0.10736247342203548,0.869413547218384,5.9168352394660165e-05,3.0348804495943233e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2512.0
1.0,1.0,0.1073912850889662,0.8693786758979734,5.9167383400281925e-05,3.035571646956158e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2513.0
1.0,1.0,0.10742008887733603,0.8693438045775627,5.916641435991132e-05,3.03626259900728e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2514.0
1.0,1.0,0.10744888478955099,0.869308933257152,5.916544527354506e-05,3.0369533058584737e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2515.0
1.0,1.0,0.10747767282801596,0.8692740619367413,5.9164476141179874e-05,3.0376437676204532e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2516.0
1.0,1.0,0.10750645299513473,0.8692391906163306,5.916350696281245e-05,3.0383339844038646e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2517.0
1.0,1.0,0.10753522529330997,0.8692043192959199,5.916253773843957e-05,3.039023956319279e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2518.0
1.0,1.0,0.10756398972494326,0.8691694479755092,5.916156846805792e-05,3.0397136834772023e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2519.0
1.0,1.0,0.10759274629243504,0.8691345766550985,5.9160599151664246e-05,3.040403165988067e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2520.0
1.0,1.0,0.10762149499818467,0.8690997053346878,5.915962978925523e-05,3.0410924039622347e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2521.0
1.0,1.0,0.1076502358445904,0.8690648340142771,5.9158660380827664e-05,3.0417813975099996e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2522.0
1.0,1.0,0.10767896883404936,0.8690299626938665,5.915769092637822e-05,3.0424701467415846e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2523.0
1.0,1.0,0.10770769396895759,0.8689950913734558,5.915672142590362e-05,3.043158651767142e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2524.0
1.0,1.0,0.10773641125171002,0.8689602200530451,5.915575187940061e-05,3.0438469126967557e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2525.0
1.0,1.0,0.10776512068470048,0.8689253487326344,5.9154782286865904e-05,3.0445349296404376e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2526.0
1.0,1.0,0.10779382227032169,0.8688904774122237,5.9153812648296225e-05,3.0452227027081304e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2527.0
1.0,1.0,0.10782251601096528,0.868855606091813,5.915284296368827e-05,3.045910232009709e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2528.0
1.0,1.0,0.10785120190902177,0.8688207347714023,5.915187323303881e-05,3.0465975176549755e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2529.0
1.0,1.0,0.10787987996688057,0.8687858634509916,5.9150903456344514e-05,3.047284559753664e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2530.0
1.0,1.0,0.10790855018693002,0.8687509921305809,5.914993363360215e-05,3.0479713584154406e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2531.0
1.0,1.0,0.10793721257155733,0.8687161208101702,5.9148963764808374e-05,3.0486579137498973e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2532.0
1.0,1.0,0.10796586712314862,0.8686812494897596,5.9147993849959986e-05,3.0493442258665614e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2533.0
1.0,1.0,0.10799451384408892,0.8686463781693489,5.9147023889053646e-05,3.050030294874888e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2534.0
1.0,1.0,0.10802315273676216,0.8686115068489382,5.914605388208609e-05,3.050716120884263e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2535.0
1.0,1.0,0.10805178380355118,0.8685766355285275,5.914508382905404e-05,3.0514017040040043e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2536.0
1.0,1.0,0.1080804070468377,0.8685417642081168,5.914411372995422e-05,3.052087044343359e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2537.0
1.0,1.0,0.10810902246900238,0.8685068928877061,5.914314358478334e-05,3.052772142011507e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2538.0
1.0,1.0,0.10813763007242475,0.8684720215672954,5.9142173393538104e-05,3.053456997117555e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2539.0
1.0,1.0,0.10816622985948325,0.8684371502468847,5.9141203156215275e-05,3.054141609770547e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2540.0
1.0,1.0,0.10819482183255527,0.868402278926474,5.9140232872811515e-05,3.05482598007945e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2541.0
1.0,1.0,0.10822340599401706,0.8683674076060633,5.913926254332359e-05,3.0555101081531696e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2542.0
1.0,1.0,0.1082519823462438,0.8683325362856527,5.913829216774816e-05,3.0561939941005374e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2543.0
1.0,1.0,0.10828055089160957,0.868297664965242,5.913732174608201e-05,3.0568776380303176e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2544.0
1.0,1.0,0.10830911163248738,0.8682627936448313,5.91363512783218e-05,3.057561040051207e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2545.0
1.0,1.0,0.10833766457124913,0.8682279223244206,5.913538076446427e-05,3.058244200271832e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2546.0
1.0,1.0,0.10836620971026563,0.8681930510040099,5.913441020450614e-05,3.058927118800749e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2547.0
1.0,1.0,0.1083947470519066,0.8681581796835992,5.913343959844412e-05,3.0596097957464504e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2548.0
1.0,1.0,0.1084232765985407,0.8681233083631885,5.9132468946274915e-05,3.060292231217354e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2549.0
1.0,1.0,0.10845179835253548,0.8680884370427778,5.913149824799524e-05,3.0609744253218134e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2550.0
1.0,1.0,0.10848031231625739,0.8680535657223671,5.913052750360182e-05,3.061656378168112e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2551.0
1.0,1.0,0.10850881849207183,0.8680186944019564,5.912955671309137e-05,3.062338089864466e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2552.0
1.0,1.0,0.10853731688234311,0.8679838230815458,5.91285858764606e-05,3.063019560519022e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2553.0
1.0,1.0,0.10856580748943442,0.8679489517611351,5.9127614993706214e-05,3.063700790239857e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2554.0
1.0,1.0,0.1085942903157079,0.8679140804407244,5.912664406482495e-05,3.064381779134983e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2555.0
1.0,1.0,0.1086227653635246,0.8678792091203137,5.912567308981348e-05,3.0650625273123405e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2556.0
1.0,1.0,0.10865123263524447,0.867844337799903,5.912470206866857e-05,3.065743034879805e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2557.0
1.0,1.0,0.10867969213322641,0.8678094664794923,5.912373100138687e-05,3.0664233019451814e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2558.0
1.0,1.0,0.10870814385982822,0.8677745951590816,5.912275988796514e-05,3.067103328616208e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2559.0
1.0,1.0,0.10873658781740661,0.8677397238386709,5.9121788728400075e-05,3.067783115000554e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2560.0
1.0,1.0,0.10876502400831724,0.8677048525182602,5.9120817522688377e-05,3.068462661205821e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2561.0
1.0,1.0,0.10879345243491467,0.8676699811978495,5.911984627082677e-05,3.069141967339543e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2562.0
1.0,1.0,0.1088218730995524,0.8676351098774389,5.911887497281197e-05,3.0698210335091856e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2563.0
1.0,1.0,0.10885028600458281,0.8676002385570282,5.9117903628640674e-05,3.0704998598221484e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2564.0
1.0,1.0,0.10887869115235727,0.8675653672366175,5.911693223830958e-05,3.0711784463857606e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2565.0
1.0,1.0,0.108907088545226,0.8675304959162068,5.911596080181544e-05,3.071856793307285e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2566.0
1.0,1.0,0.10893547818553821,0.8674956245957961,5.9114989319154915e-05,3.072534900693918e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2567.0
1.0,1.0,0.108963860075642,0.8674607532753854,5.9114017790324745e-05,3.073212768652786e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2568.0
1.0,1.0,0.10899223421788441,0.8674258819549747,5.911304621532162e-05,3.073890397290949e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2569.0
1.0,1.0,0.1090206006146114,0.867391010634564,5.911207459414228e-05,3.0745677867154015e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2570.0
1.0,1.0,0.10904895926816785,0.8673561393141533,5.911110292678339e-05,3.075244937033067e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2571.0
1.0,1.0,0.10907731018089759,0.8673212679937427,5.9110131213241676e-05,3.075921848350804e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2572.0
1.0,1.0,0.10910565335514334,0.867286396673332,5.9109159453513855e-05,3.076598520775404e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2573.0
1.0,1.0,0.1091339887932468,0.8672515253529213,5.910818764759662e-05,3.077274954413589e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2574.0
1.0,1.0,0.10916231649754857,0.8672166540325106,5.91072157954867e-05,3.077951149372016e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2575.0
1.0,1.0,0.10919063647038818,0.8671817827120999,5.9106243897180765e-05,3.0786271057572736e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2576.0
1.0,1.0,0.10921894871410409,0.8671469113916892,5.910527195267556e-05,3.0793028236758846e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2577.0
1.0,1.0,0.10924725323103372,0.8671120400712785,5.9104299961967756e-05,3.079978303234302e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2578.0
1.0,1.0,0.10927555002351338,0.8670771687508678,5.910332792505408e-05,3.080653544538917e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2579.0
1.0,1.0,0.10930383909387835,0.8670422974304571,5.910235584193122e-05,3.0813285476960476e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2580.0
1.0,1.0,0.10933212044446283,0.8670074261100464,5.9101383712595927e-05,3.0820033128119496e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2581.0
1.0,1.0,0.10936039407759995,0.8669725547896358,5.910041153704485e-05,3.0826778399928104e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2582.0
1.0,1.0,0.10938865999562178,0.8669376834692251,5.909943931527471e-05,3.083352129344751e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2583.0
1.0,1.0,0.10941691820085932,0.8669028121488144,5.909846704728222e-05,3.084026180973824e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2584.0
1.0,1.0,0.10944516869564253,0.8668679408284037,5.909749473306408e-05,3.0846999949860174e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2585.0
1.0,1.0,0.10947341148230028,0.866833069507993,5.9096522372616996e-05,3.0853735714872526e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2586.0
1.0,1.0,0.10950164656316037,0.8667981981875823,5.9095549965937655e-05,3.086046910583383e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2587.0
1.0,1.0,0.1095298739405496,0.8667633268671716,5.909457751302279e-05,3.086720012380196e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2588.0
1.0,1.0,0.10955809361679363,0.8667284555467609,5.9093605013869067e-05,3.087392876983413e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2589.0
1.0,1.0,0.10958630559421711,0.8666935842263502,5.909263246847322e-05,3.08806550449869e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2590.0
1.0,1.0,0.10961450987514364,0.8666587129059395,5.909165987683192e-05,3.088737895031615e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2591.0
1.0,1.0,0.10964270646189571,0.8666238415855289,5.909068723894191e-05,3.08941004868771e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2592.0
1.0,1.0,0.10967089535679478,0.8665889702651182,5.908971455479985e-05,3.090081965572431e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2593.0
1.0,1.0,0.10969907656216127,0.8665540989447075,5.908874182440246e-05,3.0907536457911677e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2594.0
1.0,1.0,0.10972725008031452,0.8665192276242968,5.9087769047746436e-05,3.091425089449244e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2595.0
1.0,1.0,0.10975541591357282,0.8664843563038861,5.9086796224828484e-05,3.092096296651919e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2596.0
1.0,1.0,0.10978357406425343,0.8664494849834754,5.90858233556453e-05,3.0927672675043824e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2597.0
1.0,1.0,0.1098117245346725,0.8664146136630647,5.9084850440193574e-05,3.093438002111761e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2598.0
1.0,1.0,0.10983986732714518,0.866379742342654,5.908387747847003e-05,3.094108500579114e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2599.0
1.0,1.0,0.10986800244398554,0.8663448710222433,5.908290447047134e-05,3.0947787630114355e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2600.0
1.0,1.0,0.10989612988750659,0.8663099997018326,5.908193141619422e-05,3.0954487895136546e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2601.0
1.0,1.0,0.10992424966002032,0.866275128381422,5.908095831563535e-05,3.096118580190633e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2602.0
1.0,1.0,0.10995236176383764,0.8662402570610113,5.907998516879146e-05,3.096788135147168e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2603.0
1.0,1.0,0.10998046620126842,0.8662053857406006,5.9079011975659215e-05,3.09745745448799e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2604.0
1.0,1.0,0.11000856297462147,0.8661705144201899,5.907803873623533e-05,3.0981265383177646e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2605.0
1.0,1.0,0.11003665208620457,0.8661356430997792,5.90770654505165e-05,3.098795386741093e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2606.0
1.0,1.0,0.11006473353832444,0.8661007717793685,5.907609211849941e-05,3.099463999862508e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2607.0
1.0,1.0,0.11009280733328676,0.8660659004589578,5.907511874018076e-05,3.10013237778648e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2608.0
1.0,1.0,0.11012087347339615,0.8660310291385471,5.907414531555726e-05,3.100800520617412e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2609.0
1.0,1.0,0.11014893196095618,0.8659961578181364,5.90731718446256e-05,3.101468428459644e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2610.0
1.0,1.0,0.11017698279826939,0.8659612864977257,5.907219832738247e-05,3.102136101417446e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2611.0
1.0,1.0,0.11020502598763726,0.8659264151773151,5.9071224763824574e-05,3.1028035395950285e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2612.0
1.0,1.0,0.11023306153136024,0.8658915438569044,5.9070251153948586e-05,3.103470743096534e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2613.0
1.0,1.0,0.11026108943173774,0.8658566725364937,5.906927749775123e-05,3.1041377120260384e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2614.0
1.0,1.0,0.11028910969106809,0.865821801216083,5.906830379522917e-05,3.104804446487555e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2615.0
1.0,1.0,0.11031712231164861,0.8657869298956723,5.9067330046379125e-05,3.105470946585034e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2616.0
1.0,1.0,0.11034512729577559,0.8657520585752616,5.9066356251197765e-05,3.106137212422354e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2617.0
1.0,1.0,0.11037312464574424,0.8657171872548509,5.906538240968182e-05,3.106803244103335e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2618.0
1.0,1.0,0.11040111436384875,0.8656823159344402,5.906440852182794e-05,3.107469041731729e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2619.0
1.0,1.0,0.11042909645238227,0.8656474446140295,5.906343458763284e-05,3.108134605411225e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2620.0
1.0,1.0,0.11045707091363692,0.8656125732936188,5.9062460607093216e-05,3.108799935245445e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2621.0
1.0,1.0,0.11048503774990374,0.8655777019732082,5.9061486580205756e-05,3.109465031337948e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2622.0
1.0,1.0,0.11051299696347279,0.8655428306527975,5.9060512506967136e-05,3.110129893792228e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2623.0
1.0,1.0,0.11054094855663305,0.8655079593323868,5.905953838737407e-05,3.1107945227117144e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2624.0
1.0,1.0,0.11056889253167247,0.8654730880119761,5.905856422142325e-05,3.111458918199772e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2625.0
1.0,1.0,0.11059682889087799,0.8654382166915654,5.905759000911133e-05,3.112123080359701e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2626.0
1.0,1.0,0.11062475763653548,0.8654033453711547,5.905661575043505e-05,3.1127870092947373e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2627.0
1.0,1.0,0.1106526787709298,0.865368474050744,5.9055641445391055e-05,3.113450705108052e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2628.0
1.0,1.0,0.11068059229634475,0.8653336027303333,5.905466709397608e-05,3.1141141679027524e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2629.0
1.0,1.0,0.11070849821506312,0.8652987314099226,5.905369269618677e-05,3.1147773977818825e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,2630.0
